date,close
2005-01-03,33.73878860473633
2005-01-04,33.12380599975586
2005-01-05,32.91881561279297
2005-01-06,32.75653839111328
2005-01-07,32.92734909057617
2005-01-10,32.9102783203125
2005-01-11,32.67963790893555
2005-01-12,32.952964782714844
2005-01-13,32.517372131347656
2005-01-14,32.82484817504883
2005-01-17,32.94870376586914
2005-01-18,33.07255935668945
2005-01-19,32.52590560913086
2005-01-20,31.902381896972656
2005-01-21,31.64613914489746
2005-01-24,31.201967239379883
2005-01-25,31.355731964111328
2005-01-26,31.73154067993164
2005-01-27,31.68885040283203
2005-01-28,31.535104751586914
2005-01-31,31.945087432861328
2005-02-01,32.04758834838867
2005-02-02,32.09882354736328
2005-02-03,31.73154067993164
2005-02-04,32.2440299987793
2005-02-07,32.17569351196289
2005-02-08,32.235504150390625
2005-02-09,31.69738006591797
2005-02-10,31.73154067993164
2005-02-11,32.201324462890625
2005-02-14,32.34652328491211
2005-02-15,32.56007766723633
2005-02-16,32.440486907958984
2005-02-17,32.0048828125
2005-02-18,31.902381896972656
2005-02-21,31.705925941467285
2005-02-22,31.509469985961914
2005-02-23,31.55219268798828
2005-02-24,31.95363998413086
2005-02-25,32.13300323486328
2005-02-28,31.791339874267578
2005-03-01,32.141544342041016
2005-03-02,32.124446868896484
2005-03-03,31.859670639038086
2005-03-04,32.04758834838867
2005-03-07,32.50882339477539
2005-03-08,32.184242248535156
2005-03-09,32.09029006958008
2005-03-10,32.04758834838867
2005-03-11,31.74863052368164
2005-03-14,31.893836975097656
2005-03-15,31.637584686279297
2005-03-16,31.278844833374023
2005-03-17,31.355731964111328
2005-03-18,31.18489646911621
2005-03-21,31.244674682617188
2005-03-22,30.86033821105957
2005-03-23,30.97134780883789
2005-03-24,30.979900360107422
2005-03-25,31.00978946685791
2005-03-28,31.0396785736084
2005-03-29,30.7919921875
2005-03-30,31.37279510498047
2005-03-31,31.236148834228516
2005-04-01,30.92010498046875
2005-04-04,31.142200469970703
2005-04-05,31.227588653564453
2005-04-06,31.176342010498047
2005-04-07,31.55219268798828
2005-04-08,31.295917510986328
2005-04-11,31.159259796142578
2005-04-12,31.313018798828125
2005-04-13,30.800539016723633
2005-04-14,30.364912033081055
2005-04-15,29.673038482666016
2005-04-18,29.681604385375977
2005-04-19,29.886594772338867
2005-04-20,29.638891220092773
2005-04-21,30.424705505371094
2005-04-22,29.972021102905273
2005-04-25,30.219697952270508
2005-04-26,29.93783950805664
2005-04-27,29.98055648803711
2005-04-28,29.681604385375977
2005-04-29,29.878055572509766
2005-05-02,29.997631072998047
2005-05-03,30.151369094848633
2005-05-04,30.51866340637207
2005-05-05,30.544294357299805
2005-05-06,30.629709243774414
2005-05-09,30.774913787841797
2005-05-10,30.55281639099121
2005-05-11,30.706571578979492
2005-05-12,30.621152877807617
2005-05-13,30.954280853271484
2005-05-16,31.159259796142578
2005-05-17,31.347185134887695
2005-05-18,31.774250030517578
2005-05-19,32.03903579711914
2005-05-20,32.16716766357422
2005-05-23,32.32944107055664
2005-05-24,32.43195343017578
2005-05-25,32.295291900634766
2005-05-26,32.61984634399414
2005-05-27,32.6369514465332
2005-05-30,32.58142852783203
2005-05-31,32.52590560913086
2005-06-01,32.79068374633789
2005-06-02,33.02131271362305
2005-06-03,32.542964935302734
2005-06-06,32.55154037475586
2005-06-07,32.27819061279297
2005-06-08,32.20987319946289
2005-06-09,32.41487503051758
2005-06-10,32.07321548461914
2005-06-13,32.226966857910156
2005-06-14,32.09882354736328
2005-06-15,32.201324462890625
2005-06-16,32.372161865234375
2005-06-17,32.376426696777344
2005-06-20,32.376426696777344
2005-06-21,32.35932922363281
2005-06-22,32.32512664794922
2005-06-23,31.966062545776367
2005-06-24,31.606992721557617
2005-06-27,31.46165657043457
2005-06-28,31.76087760925293
2005-06-29,31.69247817993164
2005-06-30,31.444551467895508
2005-07-01,31.401813507080078
2005-07-04,31.564248085021973
2005-07-05,31.726682662963867
2005-07-06,31.572799682617188
2005-07-07,31.683935165405273
2005-07-08,32.290931701660156
2005-07-11,32.59016799926758
2005-07-12,32.744056701660156
2005-07-13,32.82099914550781
2005-07-14,33.1458740234375
2005-07-15,33.24845886230469
2005-07-18,33.11167907714844
2005-07-19,33.49638748168945
2005-07-20,33.735774993896484
2005-07-21,33.74433135986328
2005-07-22,33.70158767700195
2005-07-25,33.573341369628906
2005-07-26,33.70158767700195
2005-07-27,33.958065032958984
2005-07-28,34.12051773071289
2005-07-29,33.83836364746094
2005-08-01,33.898216247558594
2005-08-02,34.26585006713867
2005-08-03,34.24874496459961
2005-08-04,33.91532897949219
2005-08-05,33.752872467041016
2005-08-08,33.50492858886719
2005-08-09,33.727230072021484
2005-08-10,33.436553955078125
2005-08-11,33.71012496948242
2005-08-12,33.52204513549805
2005-08-15,33.727230072021484
2005-08-16,33.180057525634766
2005-08-17,33.37672424316406
2005-08-18,33.205718994140625
2005-08-19,33.18862533569336
2005-08-22,33.205718994140625
2005-08-23,33.11167907714844
2005-08-24,32.9150390625
2005-08-25,32.99197769165039
2005-08-26,32.8808479309082
2005-08-29,33.13732147216797
2005-08-30,33.01764678955078
2005-08-31,33.325408935546875
2005-09-01,33.27412414550781
2005-09-02,33.1458740234375
2005-09-05,33.38953399658203
2005-09-06,33.63319396972656
2005-09-07,33.693023681640625
2005-09-08,33.68449020385742
2005-09-09,33.87257385253906
2005-09-12,33.96661376953125
2005-09-13,33.88112258911133
2005-09-14,33.49638748168945
2005-09-15,33.479312896728516
2005-09-16,33.68449020385742
2005-09-19,33.419464111328125
2005-09-20,33.28266906738281
2005-09-21,32.9150390625
2005-09-22,33.03472900390625
2005-09-23,33.12877655029297
2005-09-26,33.13732147216797
2005-09-27,33.060394287109375
2005-09-28,33.06892013549805
2005-09-29,33.51350021362305
2005-09-30,33.735774993896484
2005-10-03,33.8212776184082
2005-10-04,33.59898376464844
2005-10-05,33.13732147216797
2005-10-06,32.701290130615234
2005-10-07,32.778228759765625
2005-10-10,32.598716735839844
2005-10-11,32.436275482177734
2005-10-12,32.051570892333984
2005-10-13,32.299495697021484
2005-10-14,32.538875579833984
2005-10-17,32.64145278930664
2005-10-18,32.41064453125
2005-10-19,33.060394287109375
2005-10-20,32.752586364746094
2005-10-21,32.957786560058594
2005-10-24,33.479312896728516
2005-10-25,33.3510627746582
2005-10-26,33.180057525634766
2005-10-27,32.51322937011719
2005-10-28,32.76115417480469
2005-10-31,33.23136901855469
2005-11-01,33.205718994140625
2005-11-02,33.6417350769043
2005-11-03,34.146156311035156
2005-11-04,34.26585006713867
2005-11-07,34.308589935302734
2005-11-08,34.31712341308594
2005-11-09,34.33424377441406
2005-11-10,34.710411071777344
2005-11-11,34.80445861816406
2005-11-14,34.80445861816406
2005-11-15,34.64202117919922
2005-11-16,34.85573196411133
2005-11-17,35.317405700683594
2005-11-18,35.43708801269531
2005-11-21,35.522605895996094
2005-11-22,35.650840759277344
2005-11-23,35.73632049560547
2005-11-24,35.77479362487793
2005-11-25,35.81326675415039
2005-11-28,35.51404571533203
2005-11-29,35.343055725097656
2005-11-30,35.257572174072266
2005-12-01,35.91586685180664
2005-12-02,36.001380920410156
2005-12-05,35.73632049560547
2005-12-06,35.856014251708984
2005-12-07,35.787620544433594
2005-12-08,35.53114318847656
2005-12-09,35.667930603027344
2005-12-12,35.79616928100586
2005-12-13,35.94151306152344
2005-12-14,35.82182312011719
2005-12-15,35.88168716430664
2005-12-16,35.63400650024414
2005-12-19,35.06837463378906
2005-12-20,35.09408950805664
2005-12-21,35.248355865478516
2005-12-22,35.479732513427734
2005-12-23,35.479732513427734
2005-12-26,35.32547950744629
2005-12-27,35.171226501464844
2005-12-28,35.128387451171875
2005-12-29,34.89699935913086
2005-12-30,34.63132095336914
2006-01-02,35.0169620513916
2006-01-03,35.40260314941406
2006-01-04,35.77111053466797
2006-01-05,35.925392150878906
2006-01-06,36.57669448852539
2006-01-09,36.722381591796875
2006-01-10,36.74809265136719
2006-01-11,37.030887603759766
2006-01-12,36.850929260253906
2006-01-13,36.83379364013672
2006-01-16,36.71381950378418
2006-01-17,36.59384536743164
2006-01-18,36.173912048339844
2006-01-19,36.43958282470703
2006-01-20,35.351192474365234
2006-01-23,35.359764099121094
2006-01-24,35.5140266418457
2006-01-25,35.359764099121094
2006-01-26,35.60830307006836
2006-01-27,36.08821105957031
2006-01-30,36.15675735473633
2006-01-31,35.99394607543945
2006-02-01,36.12247848510742
2006-02-02,35.50544738769531
2006-02-03,35.06837463378906
2006-02-06,34.97411346435547
2006-02-07,34.819862365722656
2006-02-08,35.222633361816406
2006-02-09,34.888404846191406
2006-02-10,35.102664947509766
2006-02-13,34.69988250732422
2006-02-14,35.05125045776367
2006-02-15,35.2740478515625
2006-02-16,35.599727630615234
2006-02-17,35.31690216064453
2006-02-20,35.11979103088379
2006-02-21,34.92267990112305
2006-02-22,35.359764099121094
2006-02-23,35.265499114990234
2006-02-24,35.359764099121094
2006-02-27,35.75398635864258
2006-02-28,35.222633361816406
2006-03-01,35.70254898071289
2006-03-02,35.728275299072266
2006-03-03,35.522579193115234
2006-03-06,35.21406173706055
2006-03-07,35.008392333984375
2006-03-08,35.025535583496094
2006-03-09,34.725589752197266
2006-03-10,34.759857177734375
2006-03-13,34.862709045410156
2006-03-14,35.45402526855469
2006-03-15,35.75398635864258
2006-03-16,35.45402526855469
2006-03-17,35.5474967956543
2006-03-20,35.63326644897461
2006-03-21,35.255916595458984
2006-03-22,35.3416862487793
2006-03-23,35.23877716064453
2006-03-24,35.418853759765625
2006-03-27,35.42744064331055
2006-03-28,35.281646728515625
2006-03-29,35.95058822631836
2006-03-30,36.06205368041992
2006-03-31,35.95916748046875
2006-04-03,36.00203323364258
2006-04-04,36.19928741455078
2006-04-05,36.54232406616211
2006-04-06,36.645225524902344
2006-04-07,36.293609619140625
2006-04-10,36.24216079711914
2006-04-11,35.95058822631836
2006-04-12,35.95916748046875
2006-04-13,36.104942321777344
2006-04-14,35.91626739501953
2006-04-17,35.72759246826172
2006-04-18,36.4136962890625
2006-04-19,36.57663345336914
2006-04-20,36.44798278808594
2006-04-21,36.019187927246094
2006-04-24,35.98489761352539
2006-04-25,35.90769958496094
2006-04-26,35.89911651611328
2006-04-27,36.24216079711914
2006-04-28,35.89055252075195
2006-05-01,35.538944244384766
2006-05-02,35.63326644897461
2006-05-03,35.58182907104492
2006-05-04,35.87339782714844
2006-05-05,36.156402587890625
2006-05-08,36.190704345703125
2006-05-09,36.05349349975586
2006-05-10,35.73617172241211
2006-05-11,34.93862533569336
2006-05-12,34.4669189453125
2006-05-15,34.44122314453125
2006-05-16,34.18391036987305
2006-05-17,33.720829010009766
2006-05-18,33.4892578125
2006-05-19,33.746559143066406
2006-05-22,33.42066955566406
2006-05-23,33.094764709472656
2006-05-24,33.317745208740234
2006-05-25,33.75511932373047
2006-05-26,33.86662292480469
2006-05-29,33.50213432312012
2006-05-30,33.13764572143555
2006-05-31,33.292015075683594
2006-06-01,34.08102035522461
2006-06-02,33.995262145996094
2006-06-05,33.2577018737793
2006-06-06,33.23197937011719
2006-06-07,32.98328399658203
2006-06-08,32.93183135986328
2006-06-09,32.71742630004883
2006-06-12,32.07422637939453
2006-06-13,31.94557762145996
2006-06-14,32.271480560302734
2006-06-15,33.146244049072266
2006-06-16,32.90248489379883
2006-06-19,32.636470794677734
2006-06-20,32.679378509521484
2006-06-21,33.19428253173828
2006-06-22,32.773765563964844
2006-06-23,32.73944091796875
2006-06-26,32.825252532958984
2006-06-27,32.20737838745117
2006-06-28,32.44767379760742
2006-06-29,33.434574127197266
2006-06-30,33.27151107788086
2006-07-03,33.46890640258789
2006-07-04,33.10417366027832
2006-07-05,32.73944091796875
2006-07-06,32.705135345458984
2006-07-07,32.34468078613281
2006-07-10,32.06148910522461
2006-07-11,32.30178451538086
2006-07-12,31.69247817993164
2006-07-13,31.160400390625
2006-07-14,30.842880249023438
2006-07-17,30.920120239257812
2006-07-18,31.023107528686523
2006-07-19,31.426441192626953
2006-07-20,30.963035583496094
2006-07-21,30.63692283630371
2006-07-24,31.24623680114746
2006-07-25,31.426441192626953
2006-07-26,31.40068817138672
2006-07-27,31.194740295410156
2006-07-28,31.846940994262695
2006-07-31,31.838359832763672
2006-08-01,31.306312561035156
2006-08-02,31.658161163330078
2006-08-03,31.85553550720215
2006-08-04,31.709644317626953
2006-08-07,31.50367546081543
2006-08-08,31.306312561035156
2006-08-09,31.349185943603516
2006-08-10,31.57232666015625
2006-08-11,31.349185943603516
2006-08-14,31.555166244506836
2006-08-15,32.35325241088867
2006-08-16,33.117034912109375
2006-08-17,33.23720169067383
2006-08-18,33.28868865966797
2006-08-21,32.971168518066406
2006-08-22,32.979736328125
2006-08-23,32.73086166381836
2006-08-24,32.825252532958984
2006-08-25,32.885337829589844
2006-08-28,33.13421630859375
2006-08-29,33.23720169067383
2006-08-30,33.39167785644531
2006-08-31,33.357330322265625
2006-09-01,33.53756332397461
2006-09-04,33.700613021850586
2006-09-05,33.86366271972656
2006-09-06,33.18571090698242
2006-09-07,33.03123474121094
2006-09-08,33.228607177734375
2006-09-11,33.434574127197266
2006-09-12,34.052452087402344
2006-09-13,34.28416061401367
2006-09-14,34.318504333496094
2006-09-15,34.441287994384766
2006-09-18,34.44987487792969
2006-09-19,34.21803665161133
2006-09-20,34.716060638427734
2006-09-21,34.50142288208008
2006-09-22,34.235191345214844
2006-09-25,34.836265563964844
2006-09-26,35.00800323486328
2006-09-27,34.965065002441406
2006-09-28,35.059513092041016
2006-09-29,34.90496063232422
2006-10-02,34.4670295715332
2006-10-03,34.61301040649414
2006-10-04,35.46310043334961
2006-10-05,35.634849548339844
2006-10-06,35.55756759643555
2006-10-09,35.67777633666992
2006-10-10,35.73788833618164
2006-10-11,35.6691780090332
2006-10-12,36.23591995239258
2006-10-13,36.433387756347656
2006-10-16,36.4677619934082
2006-10-17,36.06417465209961
2006-10-18,35.89242935180664
2006-10-19,35.978302001953125
2006-10-20,36.06417465209961
2006-10-23,36.433387756347656
2006-10-24,36.18437576293945
2006-10-25,36.433387756347656
2006-10-26,36.7682991027832
2006-10-27,36.244503021240234
2006-10-30,36.4763298034668
2006-10-31,36.56220626831055
2006-11-01,36.06417465209961
2006-11-02,36.09851837158203
2006-11-03,36.00408172607422
2006-11-06,36.527862548828125
2006-11-07,36.776878356933594
2006-11-08,36.94859313964844
2006-11-09,36.776878356933594
2006-11-10,36.94859313964844
2006-11-13,37.32643508911133
2006-11-14,37.72141647338867
2006-11-15,37.8759880065918
2006-11-16,38.039119720458984
2006-11-17,38.039119720458984
2006-11-20,38.11640548706055
2006-11-21,38.16792297363281
2006-11-22,38.40834045410156
2006-11-23,38.37399482727051
2006-11-24,38.33964920043945
2006-11-27,37.47240447998047
2006-11-28,37.58403396606445
2006-11-29,37.84162902832031
2006-11-30,37.81586837768555
2006-12-01,37.48957443237305
2006-12-04,38.00477600097656
2006-12-05,38.142147064208984
2006-12-06,38.00477600097656
2006-12-07,37.52390670776367
2006-12-08,37.695648193359375
2006-12-11,37.83304214477539
2006-12-12,37.60978698730469
2006-12-13,37.67850112915039
2006-12-14,38.099220275878906
2006-12-15,38.19723892211914
2006-12-18,37.81896209716797
2006-12-19,37.698612213134766
2006-12-20,37.56104278564453
2006-12-21,37.29453659057617
2006-12-22,36.90765380859375
2006-12-25,36.985029220581055
2006-12-26,37.06240463256836
2006-12-27,37.25153732299805
2006-12-28,37.071006774902344
2006-12-29,37.10539627075195
2007-01-01,37.12832260131836
2007-01-02,37.151248931884766
2007-01-03,37.17417526245117
2007-01-04,37.87913131713867
2007-01-05,37.698612213134766
2007-01-08,37.724395751953125
2007-01-09,37.91352081298828
2007-01-10,38.36058807373047
2007-01-11,38.756046295166016
2007-01-12,38.95378494262695
2007-01-15,38.940895080566406
2007-01-16,38.92800521850586
2007-01-17,38.60989761352539
2007-01-18,37.896324157714844
2007-01-19,37.973690032958984
2007-01-22,37.56104278564453
2007-01-23,37.46647644042969
2007-01-24,38.08547592163086
2007-01-25,37.59544372558594
2007-01-26,37.4578857421875
2007-01-29,37.492252349853516
2007-01-30,37.50945281982422
2007-01-31,37.88773727416992
2007-02-01,37.82754898071289
2007-02-02,37.96510696411133
2007-02-05,37.93071746826172
2007-02-06,37.87913131713867
2007-02-07,38.22303771972656
2007-02-08,38.21443176269531
2007-02-09,37.724395751953125
2007-02-12,37.57823181152344
2007-02-13,37.707191467285156
2007-02-14,38.34337615966797
2007-02-15,38.56692123413086
2007-02-16,38.43795394897461
2007-02-19,38.5841064453125
2007-02-20,38.73025894165039
2007-02-21,38.850624084472656
2007-02-22,39.04833984375
2007-02-23,38.910797119140625
2007-02-26,38.72166442871094
2007-02-27,37.13119888305664
2007-02-28,37.25153732299805
2007-03-01,37.07960510253906
2007-03-02,36.52078628540039
2007-03-05,36.23706817626953
2007-03-06,36.83887481689453
2007-03-07,36.69274139404297
2007-03-08,36.94204330444336
2007-03-09,36.90765380859375
2007-03-12,37.14835739135742
2007-03-13,36.42621994018555
2007-03-14,36.9592399597168
2007-03-15,36.87326431274414
2007-03-16,36.844886779785156
2007-03-19,37.2234001159668
2007-03-20,37.490081787109375
2007-03-21,38.21268844604492
2007-03-22,38.075050354003906
2007-03-23,37.95461654663086
2007-03-26,38.109466552734375
2007-03-27,37.84279251098633
2007-03-28,37.43845748901367
2007-03-29,37.48147201538086
2007-03-30,37.44706344604492
2007-04-02,37.498680114746094
2007-04-03,37.98903274536133
2007-04-04,38.14387130737305
2007-04-05,38.33311080932617
2007-04-06,38.285804748535156
2007-04-09,38.23849868774414
2007-04-10,38.43635177612305
2007-04-11,38.03203201293945
2007-04-12,38.33311080932617
2007-04-13,38.410552978515625
2007-04-16,38.76325988769531
